Cloak of Seasons,31396
Crab hat (tradeable),34936
Cream boots,632
Cream hat,662
Cream robe bottoms,652
Cream robe top,642
Crown of Seasons,28597
Cyclopean helmet,20070
Dark cavalier,2641
Davy kebbit hat,12568
Desert boots,1837
Desert legs,6390
Desert robe,1835
Desert robes,6386
Desert shirt,1833
Desert top,6384
Dragon full helm ornament kit (or),19346
Dragon full helm ornament kit (sp),19354
Dragon kite ornament kit (or),25312
Dragon kite ornament kit (sp),25314
Dragon platebody ornament kit (or),19350
Dragon platebody ornament kit (sp),19358
Dragon platelegs/skirt ornament kit (or),19348
Dragon platelegs/skirt ornament kit (sp),19356
Dragon sq shield ornament kit (or),19352
Dragon sq shield ornament kit (sp),19360
Dragonbone upgrade kit,24352
Dragonstone dragon mask,41931
Eye patch,1025
Feather headdress,12219
Fez,6382
Fish mask,24431
Flared trousers,10394
Flowers,2460
Fox mask,19272
Fremennik boots,3791
Fremennik cloak,3763
Fremennik hat,3797
Fremennik robe,3793
Fremennik shirt,3771
Fremennik skirt,3795
Frost dragon mask,19293
Fury ornament kit,19333
Gilded boater,41946
Gilded cavalier,41948
Gloves,2902
Gloves of silence,10075
Gnome goggles,9472
Gnome scarf,9470
Green boater,7323
Green boots,628
Green checkered shirt,41991
Green dragon mask,19281
Green elegant blouse,10432
Green elegant legs,10414
Green elegant shirt,10412
Green elegant skirt,10434
Green hallowe'en mask,1053
Green hat,658
Green partyhat,1044
Green robe bottoms,648
Green robe top,638
H.a.m. boots,4310
H.a.m. cloak,4304
H.a.m. gloves,4308
H.a.m. hood,4302
H.a.m. logo,4306
H.a.m. robe,4300
H.a.m. shirt,4298
Hat,2940
Highwayman mask,2631
Holly wreath,33628
Hydrix dragon mask,41940
Iron dragon mask,19299
Left eyepatch,13355
Lizard skull,12207
Menap action kilt,6406
Menap headgear,6400
Menaphite robe,6396
Menaphite top,6394
Mithril dragon mask,19305
Ogre boots,12565
Ogre kilt,12561
Ogre top,12563
Ogre wig,12559
Onyx dragon mask,41934
Orange boater,7321
Orange flowers,2470
Pack yak mask,41943
Pantaloons,10396
Penguin mask,13109
Pink boots,626
Pink hat,656
Pink robe bottoms,646
Pink robe top,636
Pink skirt,1013
Pirate bandana (blue),7130
Pirate bandana (brown),7136
Pirate bandana (grey),13370
Pirate bandana (orange),13374
Pirate bandana (purple),13372
Pirate bandana (red),7124
Pirate bandana (white),7112
Pirate boots,7114
Pirate leggings (blue),7132
Pirate leggings (brown),7138
Pirate leggings (grey),13364
Pirate leggings (orange),13368
Pirate leggings (purple),13366
Pirate leggings (red),7126
Pirate leggings (white),7116
Pirate shirt (blue),7128
Pirate shirt (brown),7134
Pirate shirt (grey),13358
Pirate shirt (orange),13362
Pirate shirt (purple),13360
Pirate shirt (red),7122
Pirate shirt (white),7110
Pirate's hat,2651
Pith helmet,13103
Powdered wig,10392
Purple checkered shirt,41993
Purple elegant blouse,10436
Purple elegant legs,10418
Purple elegant shirt,10416
Purple elegant skirt,10438
Purple flowers,2468
Purple partyhat,1046
Reaper ornament kit,41956
Red boater,7319
Red dragon mask,19287
Red elegant blouse,10424
Red elegant legs,10406
Red elegant shirt,10404
Red elegant skirt,10426
Red flowers,2462
Red hallowe'en mask,1057
Red headband,2645
Red partyhat,1038
Robe bottoms,2928
Robe top,2906
Royal amulet,15511
Royal cape,24315
Royal crown,15509
Royal leggings,15505
Royal sceptre,15507
Royal shirt,15503
Rune dragon mask,41937
Samurai kasa,41954
Santa hat,1050
Sheep mask,13107
Shirt,5030
Shorts,5042
Skirt,5048
Sleeping cap,10398
Soul ornament kit,41961
Spotted cape,10069
Spottier cape,10071
Steel dragon mask,19302
Summer prize token,34929
Tan cavalier,2639
Team-1 cape,4315
Team-10 cape,4333
Team-11 cape,4335
Team-12 cape,4337
Team-13 cape,4339
Team-14 cape,4341
Team-15 cape,4343
Team-16 cape,4345
Team-17 cape,4347
Team-18 cape,4349
Team-19 cape,4351
Team-2 cape,4317
Team-20 cape,4353
Team-21 cape,4355
Team-22 cape,4357
Team-23 cape,4359
Team-24 cape,4361
Team-25 cape,4363
Team-26 cape,4365
Team-27 cape,4367
Team-28 cape,4369
Team-29 cape,4371
Team-3 cape,4319
Team-30 cape,4373
Team-31 cape,4375
Team-32 cape,4377
Team-33 cape,4379
Team-34 cape,4381
Team-35 cape,4383
Team-36 cape,4385
Team-37 cape,4387
Team-38 cape,4389
Team-39 cape,4391
Team-4 cape,4321
Team-40 cape,4393
Team-41 cape,4395
Team-42 cape,4397
Team-43 cape,4399
Team-44 cape,4401
Team-45 cape,4403
Team-46 cape,4405
Team-47 cape,4407
Team-48 cape,4409
Team-49 cape,4411
Team-5 cape,4323
Team-50 cape,4413
Team-6 cape,4325
Team-7 cape,4327
Team-8 cape,4329
Team-9 cape,4331
Top hat,13101
Tribal top,6361
Trousers,5040
Turquoise boots,634
Turquoise hat,664
Turquoise robe bottoms,654
Turquoise robe top,644
Villager armband,6359
Villager hat,6365
Villager robe,6353
Villager sandals,6349
Vyrewatch legs,9636
Vyrewatch shoes,9638
Vyrewatch top,9634
White beret,2637
White elegant blouse,10420
White elegant skirt,10422
White flowers,2474
White partyhat,1048
White unicorn mask,19275
Wizard robe skirt,1011
Wolf mask,13115
Woven top,5028
Yellow flowers,2466
Yellow partyhat,1040
Air orb,573
Alchemical onyx,39822
Algarum thread,29864
Ancient scale,43164
Ball of black wool,15416
Ball of wool,1759
Batwing,25549
Black dragon leather,2509
Black dragonhide,1747
Black wool,15415
Blamish bark shell,3353
Blamish blue shell,3361
Blamish myre shell,3345
Blamish ochre shell,3359
Blamish red shell,3357
Blue dragon leather,2505
Blue dragonhide,1751
Blue dye,1767
Bowl (unfired),1791
Bronze wire,1794
Bucket of sand,1783
Bullseye lantern,4544
Carapace,25551
Cave goblin wire,10981
Clay ring (unfired),20052
Clingy mole,30779
Clockwork,8792
Cowhide,1739
Crest of Seren,37027
Crest of Sliske,37021
Crest of Zamorak,37024
Crest of Zaros,37018
Cured yak-hide,10820
Cursed amascut sand,42893
Death notes,39573
Diamond,1601
Dragonstone,1615
Earth orb,575
Emerald,1605
Fine cloth,3470
Fire orb,569
Flax,1779
Fungal flake,22449
Ganodermic flake,22451
Ghostly essence,32341
Green dragon leather,1745
Green dragonhide,1753
Green dye,1771
Grifolic flake,22450
Hair,10814
Hard leather,1743
Hydrix,31855
Imphide,25545
Jade,1611
Lantern lens,4542
Leather,1741
Magic roots,6051
Magic string,6038
Molten glass,1775
Mystic cloth,41223
Oil lantern frame,4540
Onyx,6573
Onyx dust,42954
Opal,1609
Orange dye,1769
Oyster,407
Oyster pearl,411
Oyster pearls,413
Pie dish (unfired),1789
Polypore spore,22448
Pot (unfired),1787
Purple dye,1773
Red dragon leather,2507
Red dragonhide,1749
Red dye,1763
Red topaz,1613
Royal dragon leather,24374
Royal dragonhide,24372
Ruby,1603
Sapphire,1607
Seaweed,401
Serenic essence,37033
Sinew,9436
Sirenic scale,29863
Sliskean essence,37031
Snake hide,6287
Snakeskin,6289
Soda ash,1781
Soft clay,1761
Spider silk,25547
Steel studs,2370
Strip of black cloth,41217
Strip of cloth,3224
Swamp weed,10978
Uncut diamond,1617
Uncut dragonstone,1631
Uncut emerald,1621
Uncut hydrix,31853
Uncut jade,1627
Uncut onyx,6571
Uncut opal,1625
Uncut red topaz,1629
Uncut ruby,1619
Uncut sapphire,1623
Unfired plant pot,5352
Unfired pot lid,4438
Unpowered orb,567
Water orb,571
Woad leaf,1793
Wool,1737
Yak-hide,10818
Yellow dye,1765
Zamorakian essence,37032
Zarosian essence,37030
Abyssal lurker pouch,12037
Abyssal parasite pouch,12035
Abyssal titan pouch,12796
Adamant minotaur pouch,12081
Albino rat pouch,12067
Arctic bear pouch,12057
Barker toad pouch,12123
Beaver pouch,12021
Bloated leech pouch,12061
Blood nihil pouch,31410
Brawler demon pouch,34137
Bronze minotaur pouch,12073
Bull ant pouch,12087
Bunyip pouch,12029
Compost mound pouch,12091
Deacon demon pouch,34141
Desert wyrm pouch,12049
Dreadfowl pouch,12043
Evil turnip pouch,12051
Executioner demon pouch,34139
Fire titan pouch,12802
Forge regent pouch,12782
Fruit bat pouch,12033
Geyser titan pouch,12786
Giant chinchompa pouch,12800
Giant ent pouch,12013
Granite crab pouch,12009
Granite lobster pouch,12069
Honey badger pouch,12065
Hydra pouch,12025
Ibis pouch,12531
Ice nihil pouch,31416
Ice titan pouch,12806
Iron minotaur pouch,12075
Iron titan pouch,12822
Karam. overlord pouch,12023
Lava titan pouch,12788
Light creature pouch,32829
Macaw pouch,12071
Magpie pouch,12041
Meerkats pouch,19622
Mithril minotaur pouch,12079
Moss titan pouch,12804
Nightmare muspah pouch,31328
Obsidian golem pouch,12792
Pack mammoth pouch,36060
Pack yak pouch,12093
Phoenix pouch,14623
Praying mantis pouch,12011
Pyrelord pouch,12816
Ravenous locust pouch,12820
Reborn phoenix pouch,34852
Rune minotaur pouch,12083
Shadow nihil pouch,31412
Smoke devil pouch,12085
Smoke nihil pouch,31414
Spirit cobra pouch,12015
Spirit cockatrice pouch,12095
Spirit coraxatrice pouch,12105
Spirit dagannoth pouch,12017
Spirit graahk pouch,12810
Spirit guthatrice pouch,12097
Spirit jelly pouch,12027
Spirit kalphite pouch,12063
Spirit kyatt pouch,12812
Spirit larupia pouch,12784
Spirit mosquito pouch,12778
Spirit pengatrice pouch,12103
Spirit saratrice pouch,12099
Spirit scorpion pouch,12055
Spirit spider pouch,12059
Spirit terrorbird pouch,12007
Spirit tz-kih pouch,12808
Spirit vulatrice pouch,12107
Spirit wolf pouch,12047
Spirit zamatrice pouch,12101
Steel minotaur pouch,12077
Steel titan pouch,12790
Stranger plant pouch,12045
Swamp titan pouch,12776
Talon beast pouch,12794
Thorny snail pouch,12019
Unicorn stallion pouch,12039
Vampyre bat pouch,12053
Void ravager pouch,12818
Void shifter pouch,12814
Void spinner pouch,12780
Void torcher pouch,12798
War tortoise pouch,12031
Wolpertinger pouch,12089
Cadava berries,753
Coconut,5976
Coconut shell,5978
Evil turnip,12134
Jute fibre,5931
Leaves,6030
Maple roots,6047
Marigolds,6010
Nasturtiums,6012
Oak roots,6043
Rosemary,6014
Willow branch,5933
Willow roots,6045
Yew roots,6049
Adamant arrowheads,43
Adamant bolts (unf),9380
Adamant crossbow (u),9463
Adamant dart tip,823
Adamantite limbs,9429
Arrow shaft,52
Barb bolttips,47
Bowstring,1777
Broad arrowheads,13278
Bronze arrowheads,39
Bronze bolts (unf),9375
Bronze crossbow (u),9454
Bronze dart tip,819
Bronze limbs,9420
Crossbow string,9438
Dark arrowheads,29729
Diamond bolt tips,9192
Dragon arrowheads,11237
Dragon bolt tips,9193
Dragon crossbow (u),25478
Dragon dart tip,11232
Dragon limbs,25481
Elder shieldbow (u),29734
Elder shortbow (u),29736
Emerald bolt tips,9190
Feather,314
Flighted ogre arrow,2865
Headless arrow,53
Hydrix bolt tips,31867
Iron arrowheads,40
Iron bolts (unf),9377
Iron crossbow (u),9457
Iron dart tip,820
Iron limbs,9423
Jade bolt tips,9187
Magic shieldbow (u),70
Magic shortbow (u),72
Magic stock,25483
Mahogany stock,9450
Maple shieldbow (u),62
Maple shortbow (u),64
Maple stock,9448
Mithril arrowheads,42
Mithril bolts (unf),9379
Mithril crossbow (u),9461
Mithril dart tip,822
Mithril grapple (unf),9418
Mithril grapple tip,9416
Mithril limbs,9427
Mutated vine,21358
Oak shieldbow (u),56
Oak shortbow (u),54
Oak stock,9442
Ogre arrow shaft,2864
Onyx bolt tips,9194
Opal bolt tips,45
Pearl bolt tips,46
Ruby bolt tips,9191
Rune arrowheads,44
Rune dart tip,824
Runite bolts (unf),9381
Runite crossbow (u),9465
Runite limbs,9431
Sapphire bolt tips,9189
Shieldbow (u),48
Shortbow (u),50
Silver bolts (unf),9382
Stalker essence,41589
Steel arrowheads,41
Steel bolts (unf),9378
Steel crossbow (u),9459
Steel dart tip,821
Steel limbs,9425
Teak stock,9446
Topaz bolt tips,9188
Unfinished broad bolts,13279
Unstrung comp bow,4825
Willow shieldbow (u),58
Willow shortbow (u),60
Willow stock,9444
Wolf bone arrowheads,2861
Wooden stock,9440
Yew shieldbow (u),66
Yew shortbow (u),68
Yew stock,9452
Admiral pie,7198
Anchovies,319
Anchovy pizza,2297
Apple pie,2323
Apples (5),5386
Asgarnian ale (1),5779
Asgarnian ale (2),5781
Asgarnian ale (3),5783
Asgarnian ale (4),5785
Asgarnian ale (m),5739
Asgarnian ale (m1),5859
Asgarnian ale (m2),5861
Asgarnian ale (m3),5863
Asgarnian ale (m4),5865
Axeman's folly,5751
Axeman's folly (1),5819
Axeman's folly (2),5821
Axeman's folly (3),5823
Axeman's folly (4),5825
Axeman's folly (m),5753
Axeman's folly (m1),5899
Axeman's folly (m2),5901
Axeman's folly (m3),5903
Axeman's folly (m4),5905
Baguette,6961
Baked potato,6701
Banana,1963
Bananas (5),5416
Bandit's brew,4627
Bass,365
Beer,1917
Beltfish,40297
Blue blubber jellyfish,42267
Blurberry Special,2064
Brandy,2021
Bread,2309
Button mushroom,13563
Cabbage,1965
Cabbages (10),5478
Cake,1891
Catfish,40295
Cave eel,5003
Cavefish,15266
Cheese,1985
Cheese+tom batta,2259
Chef's delight (1),5827
Chef's delight (2),5829
Chef's delight (3),5831
Chef's delight (4),5833
Chef's delight (m),5757
Chef's delight (m1),5907
Chef's delight (m2),5909
Chef's delight (m3),5911
Chef's delight (m4),5913
Chilli con carne,7062
Chilli potato,7054
Choc-ice,6794
Chocchip crunchies,2209
Chocolate bomb,2185
Chocolate cake,1897
Chocolate Saturday,2074
Chocolate slice,1901
Chopped onion,1871
Chopped tomato,1869
Chopped tuna,7086
Cider,5763
Cider (1),5843
Cider (2),5845
Cider (3),5847
Cider (4),5849
Cider (m1),5923
Cider (m2),5925
Cider (m3),5927
Cider (m4),5929
Cod,339
Cooked chicken,2140
Cooked chompy,2878
Cooked crab meat,7521
Cooked eeligator,35199
Cooked jubbly,7568
Cooked karambwan,3144
Cooked meat,2142
Cooked oomlie wrap,2343
Cooked rabbit,3228
Cooked slimy eel,3381
Cooked sweetcorn,5988
Cooked undead chicken,4291
Cooked undead meat,4293
Crayfish,13433
Cup of tea,1978
Curry,2011
Desert sole,40293
Doughnut,14665
Dragon bitter (1),5803
Dragon bitter (2),5805
Dragon bitter (3),5807
Dragon bitter (4),5809
Dragon bitter (m),5745
Dragon bitter (m1),5883
Dragon bitter (m2),5885
Dragon bitter (m3),5887
Dragon bitter (m4),5889
Drunk Dragon,2092
Dwarven stout,1913
Dwarven stout (1),5771
Dwarven stout (2),5773
Dwarven stout (3),5775
Dwarven stout (4),5777
Dwarven stout (m),5747
Dwarven stout (m1),5851
Dwarven stout (m2),5853
Dwarven stout (m3),5855
Dwarven stout (m4),5857
Easter egg,1961
Edible seaweed,403
Egg and tomato,7064
Egg potato,7056
Fat snail meat,3373
Field ration,7934
Fish pie,7188
Fried mushrooms,7082
Fried onions,7084
Fruit batta,2277
Fruit Blast,2084
Garden pie,7178
Giant frog legs,4517
Gin,2019
Gorajian mushroom,22446
Great gunkan,34736
Great maki,34734
Great white shark,34729
Green blubber jellyfish,42258
Greenman's ale (1),5787
Greenman's ale (2),5789
Greenman's ale (3),5791
Greenman's ale (4),5793
Greenman's ale (m),5743
Greenman's ale (m1),5867
Greenman's ale (m2),5869
Greenman's ale (m3),5871
Greenman's ale (m4),5873
Grog,1915
Half a fish pie,7190
Half a garden pie,7180
Half a meat pie,2331
Half a redberry pie,2333
Half a summer pie,7220
Half a wild pie,7210
Half a wilder pie,39891
Half an admiral pie,7200
Half an apple pie,2335
Half anchovy pizza,2299
Half full wine jug,1989
Half meat pizza,2295
Half pineapple pizza,2303
Half plain pizza,2291
Heated tea flask,41987
Herring,347
Jug of wine,1993
Kebab,1971
Keg of beer,3801
Lean snail meat,3371
Lobster,379
Mackerel,355
Manta ray,391
Mature cider,5765
Mature pigswill,28661
Mature wmb,5741
Meat pie,2327
Meat pizza,2293
Minced meat,7070
Mind bomb (1),5795
Mind bomb (2),5797
Mind bomb (3),5799
Mind bomb (4),5801
Mind bomb (m1),5875
Mind bomb (m2),5877
Mind bomb (m3),5879
Mind bomb (m4),5881
Mint cake,9475
Monkfish,7946
Moonlight mead,2955
Moonlight mead (1),5811
Moonlight mead (2),5813
Moonlight mead (3),5815
Moonlight mead (4),5817
Moonlight mead (m),5749
Moonlight mead (m1),5891
Moonlight mead (m2),5893
Moonlight mead (m3),5895
Moonlight mead (m4),5897
Mud pie,7170
Mushroom & onion,7066
Mushroom potato,7058
Onion,1957
Onion & tomato,1875
Onions (10),5458
Oranges (5),5396
Papaya fruit,5972
Pigswill,28659
Pigswill (1),28667
Pigswill (2),28669
Pigswill (3),28671
Pigswill (4),28673
Pigswill (m1),28675
Pigswill (m2),28677
Pigswill (m3),28679
Pigswill (m4),28681
Pike,351
Pineapple pizza,2301
Pineapple Punch,2048
Pitta bread,1865
Plain pizza,2289
Poorly-cooked beast meat,23062
Poorly-cooked bird meat,23060
Portent of degradation I,31313
Portent of degradation II,31315
Portent of degradation III,31317
Portent of restoration I,29239
Portent of restoration II,29241
Portent of restoration III,29243
Portent of restoration IV,29245
Portent of restoration IX,29255
Portent of restoration V,29247
Portent of restoration VI,29249
Portent of restoration VII,29251
Portent of restoration VIII,29253
Portent of restoration X,29257
Potato with butter,6703
Potato with cheese,6705
Potatoes (10),5438
Premade Blurberry Special,2028
Premade c+t batta,2223
Premade choc bomb,2229
Premade chocolate chip crunchies,2239
Premade Chocolate Saturday,2030
Premade Drunk Dragon,2032
Premade fruit batta,2225
Premade Fruit Blast,2034
Premade Pineapple Punch,2036
Premade Short Green Guy,2038
Premade spicy crunchies,2241
Premade toad batta,2221
Premade toad crunchies,2243
Premade ttl,2231
Premade veg ball,2235
Premade veg batta,2227
